t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
16.870,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.891,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.910,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.931,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.950,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.970,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.990,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
17.012,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
17.031,0.4897,-0.6767,-0.0000,0.3234,0.0103,-0.3233,0.0081,-0.2499,0.0000,0
17.050,0.4897,-0.6767,-0.0000,0.3234,0.0103,-0.3233,0.0082,-0.2499,0.0000,0
17.070,0.4898,-0.6786,-0.0000,0.3216,0.0102,-0.3214,0.0080,-0.2499,0.0000,0
17.091,0.4900,-0.6841,-0.0000,0.3160,0.0100,-0.3159,0.0076,-0.2389,0.0000,0
17.110,0.4901,-0.6877,-0.0000,0.3124,0.0099,-0.3123,0.0076,-0.2408,0.0000,0
17.132,0.4902,-0.6913,-0.0000,0.3089,0.0098,-0.3087,0.0076,-0.2381,0.0000,0
17.150,0.4902,-0.6913,-0.0000,0.3089,0.0098,-0.3087,0.0078,-0.2470,0.0000,0
17.170,0.4904,-0.6984,-0.0000,0.3017,0.0096,-0.3016,0.0071,-0.2234,0.0000,0
17.191,0.4904,-0.6984,-0.0000,0.3017,0.0096,-0.3016,0.0077,-0.2413,0.0000,0
17.211,0.4904,-0.6984,-0.0000,0.3017,0.0096,-0.3016,0.0077,-0.2413,0.0000,0
17.230,0.4904,-0.6984,-0.0000,0.3017,0.0096,-0.3016,0.0077,-0.2413,0.0000,0
17.250,0.4904,-0.6984,-0.0000,0.3017,0.0096,-0.3016,0.0077,-0.2413,0.0000,0
17.271,0.4904,-0.6984,-0.0000,0.3017,0.0096,-0.3016,0.0077,-0.2413,0.0000,0
17.290,0.4906,-0.7037,-0.0000,0.2965,0.0094,-0.2963,0.0071,-0.2239,0.0000,0
17.310,0.4906,-0.7037,-0.0000,0.2965,0.0094,-0.2963,0.0075,-0.2371,0.0000,0
17.330,0.4907,-0.7071,-0.0000,0.2930,0.0093,-0.2929,0.0072,-0.2257,0.0000,0
17.350,0.4907,-0.7071,-0.0000,0.2930,0.0093,-0.2929,0.0074,-0.2343,0.0000,0
17.371,0.4907,-0.7071,-0.0000,0.2930,0.0093,-0.2929,0.0074,-0.2343,0.0000,0
17.390,0.4907,-0.7071,-0.0000,0.2930,0.0093,-0.2929,0.0074,-0.2343,0.0000,0
17.410,0.4907,-0.7071,-0.0000,0.2930,0.0093,-0.2929,0.0074,-0.2343,0.0000,0
17.430,0.4908,-0.7089,-0.0000,0.2913,0.0092,-0.2911,0.0073,-0.2285,0.0000,0
17.450,0.4908,-0.7106,-0.0000,0.2895,0.0092,-0.2894,0.0072,-0.2272,0.0000,0
17.470,0.4908,-0.7106,-0.0000,0.2895,0.0092,-0.2894,0.0073,-0.2315,0.0000,0
17.490,0.4908,-0.7106,-0.0000,0.2895,0.0092,-0.2894,0.0073,-0.2315,0.0000,0
17.510,0.4908,-0.7106,-0.0000,0.2895,0.0092,-0.2894,0.0073,-0.2315,0.0000,0
17.530,0.4909,-0.7140,-0.0000,0.2861,0.0091,-0.2860,0.0070,-0.2202,0.0000,0
17.551,0.4910,-0.7174,-0.0000,0.2827,0.0090,-0.2826,0.0069,-0.2176,0.0000,0
17.570,0.4912,-0.7224,-0.0000,0.2778,0.0088,-0.2776,0.0067,-0.2098,0.0000,0
17.590,0.4912,-0.7224,-0.0000,0.2778,0.0088,-0.2776,0.0070,-0.2221,0.0000,0
17.610,0.4912,-0.7224,-0.0000,0.2778,0.0088,-0.2776,0.0070,-0.2221,0.0000,0
17.630,0.4912,-0.7224,-0.0000,0.2778,0.0088,-0.2776,0.0070,-0.2221,0.0000,0
17.650,0.4913,-0.7255,-0.0000,0.2746,0.0087,-0.2745,0.0067,-0.2117,0.0000,0
17.670,0.4913,-0.7255,-0.0000,0.2746,0.0087,-0.2745,0.0070,-0.2196,0.0000,0
17.690,0.4913,-0.7255,-0.0000,0.2746,0.0087,-0.2745,0.0070,-0.2196,0.0000,0
17.710,0.4913,-0.7255,-0.0000,0.2746,0.0087,-0.2745,0.0070,-0.2196,0.0000,0
17.731,0.4914,-0.7288,-0.0000,0.2714,0.0086,-0.2712,0.0066,-0.2088,0.0000,0
17.750,0.4914,-0.7288,-0.0000,0.2714,0.0086,-0.2712,0.0069,-0.2170,0.0000,0
17.772,0.4914,-0.7288,-0.0000,0.2714,0.0086,-0.2712,0.0069,-0.2170,0.0000,0
17.791,0.4914,-0.7288,-0.0000,0.2714,0.0086,-0.2712,0.0069,-0.2170,0.0000,0
17.810,0.4915,-0.7319,-0.0000,0.2682,0.0085,-0.2681,0.0066,-0.2066,0.0000,0
17.830,0.4915,-0.7319,-0.0000,0.2682,0.0085,-0.2681,0.0068,-0.2145,0.0000,0
17.850,0.4915,-0.7319,-0.0000,0.2682,0.0085,-0.2681,0.0068,-0.2145,0.0000,0
17.870,0.4915,-0.7319,-0.0000,0.2682,0.0085,-0.2681,0.0068,-0.2145,0.0000,0
17.890,0.4915,-0.7319,-0.0000,0.2682,0.0085,-0.2681,0.0068,-0.2145,0.0000,0
17.911,0.4916,-0.7350,-0.0000,0.2651,0.0084,-0.2650,0.0065,-0.2041,0.0000,0
17.931,0.4917,-0.7382,-0.0000,0.2620,0.0083,-0.2618,0.0064,-0.2017,0.0000,0
17.950,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0065,-0.2045,0.0000,0
17.970,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0066,-0.2083,0.0000,0
17.990,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0066,-0.2083,0.0000,0
18.011,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0066,-0.2083,0.0000,0
18.030,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0066,-0.2083,0.0000,0
18.050,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0066,-0.2083,0.0000,0
18.070,0.4917,-0.7397,-0.0000,0.2605,0.0083,-0.2603,0.0066,-0.2083,0.0000,0
18.091,0.4918,-0.7412,-0.0000,0.2590,0.0082,-0.2588,0.0065,-0.2034,0.0000,0
18.110,0.4918,-0.7427,-0.0000,0.2574,0.0082,-0.2573,0.0064,-0.2020,0.0000,0
18.130,0.4918,-0.7427,-0.0000,0.2574,0.0082,-0.2573,0.0065,-0.2058,0.0000,0
18.150,0.4920,-0.7473,-0.0000,0.2529,0.0080,-0.2527,0.0061,-0.1908,0.0000,0
18.170,0.4920,-0.7473,-0.0000,0.2529,0.0080,-0.2527,0.0064,-0.2022,0.0000,0
18.190,0.4920,-0.7473,-0.0000,0.2529,0.0080,-0.2527,0.0064,-0.2022,0.0000,0
18.210,0.4920,-0.7473,-0.0000,0.2529,0.0080,-0.2527,0.0064,-0.2022,0.0000,0
18.230,0.4921,-0.7503,-0.0000,0.2498,0.0079,-0.2497,0.0061,-0.1922,0.0000,0
18.250,0.4922,-0.7532,-0.0000,0.2469,0.0078,-0.2468,0.0060,-0.1902,0.0000,0
18.271,0.4922,-0.7532,-0.0000,0.2469,0.0078,-0.2468,0.0063,-0.1974,0.0000,0
18.290,0.4922,-0.7546,-0.0000,0.2455,0.0078,-0.2454,0.0061,-0.1928,0.0000,0
18.310,0.4922,-0.7546,-0.0000,0.2455,0.0078,-0.2454,0.0062,-0.1963,0.0000,0
18.330,0.4922,-0.7546,-0.0000,0.2455,0.0078,-0.2454,0.0062,-0.1963,0.0000,0
18.350,0.4922,-0.7546,-0.0000,0.2455,0.0078,-0.2454,0.0062,-0.1963,0.0000,0
18.370,0.4922,-0.7546,-0.0000,0.2455,0.0078,-0.2454,0.0062,-0.1963,0.0000,0
18.390,0.4922,-0.7546,-0.0000,0.2455,0.0078,-0.2454,0.0062,-0.1963,0.0000,0
18.410,0.4923,-0.7561,-0.0000,0.2440,0.0077,-0.2439,0.0061,-0.1915,0.0000,0
18.431,0.4924,-0.7604,-0.0000,0.2397,0.0076,-0.2396,0.0057,-0.1809,0.0000,0
18.450,0.4924,-0.7604,-0.0000,0.2397,0.0076,-0.2396,0.0061,-0.1917,0.0000,0
18.470,0.4924,-0.7617,-0.0000,0.2384,0.0076,-0.2383,0.0059,-0.1873,0.0000,0
18.490,0.4925,-0.7645,-0.0000,0.2357,0.0075,-0.2355,0.0058,-0.1816,0.0000,0
18.511,0.4925,-0.7645,-0.0000,0.2357,0.0075,-0.2355,0.0060,-0.1884,0.0000,0
18.530,0.4925,-0.7645,-0.0000,0.2357,0.0075,-0.2355,0.0060,-0.1884,0.0000,0
18.551,0.4925,-0.7645,-0.0000,0.2357,0.0075,-0.2355,0.0060,-0.1884,0.0000,0
18.570,0.4927,-0.7686,-0.0000,0.2315,0.0073,-0.2314,0.0055,-0.1747,0.0000,0
18.590,0.4927,-0.7686,-0.0000,0.2315,0.0073,-0.2314,0.0059,-0.1851,0.0000,0
18.610,0.4927,-0.7699,-0.0000,0.2302,0.0073,-0.2301,0.0057,-0.1809,0.0000,0
18.630,0.4927,-0.7699,-0.0000,0.2302,0.0073,-0.2301,0.0058,-0.1841,0.0000,0
18.650,0.4927,-0.7699,-0.0000,0.2302,0.0073,-0.2301,0.0058,-0.1841,0.0000,0
18.671,0.4927,-0.7699,-0.0000,0.2302,0.0073,-0.2301,0.0058,-0.1841,0.0000,0
18.690,0.4927,-0.7713,-0.0000,0.2288,0.0073,-0.2287,0.0057,-0.1796,0.0000,0
18.710,0.4928,-0.7740,-0.0000,0.2262,0.0072,-0.2260,0.0055,-0.1741,0.0000,0
18.730,0.4928,-0.7740,-0.0000,0.2262,0.0072,-0.2260,0.0057,-0.1808,0.0000,0
18.751,0.4928,-0.7740,-0.0000,0.2262,0.0072,-0.2260,0.0057,-0.1808,0.0000,0
18.770,0.4929,-0.7752,-0.0000,0.2249,0.0071,-0.2248,0.0056,-0.1766,0.0000,0
18.790,0.4930,-0.7779,-0.0000,0.2222,0.0070,-0.2221,0.0054,-0.1711,0.0000,0
18.810,0.4930,-0.7779,-0.0000,0.2222,0.0070,-0.2221,0.0056,-0.1777,0.0000,0
18.832,0.4930,-0.7779,-0.0000,0.2222,0.0070,-0.2221,0.0056,-0.1777,0.0000,0
18.850,0.4930,-0.7791,-0.0000,0.2210,0.0070,-0.2209,0.0055,-0.1735,0.0000,0
18.870,0.4931,-0.7817,-0.0000,0.2184,0.0069,-0.2183,0.0053,-0.1681,0.0000,0
18.890,0.4931,-0.7817,-0.0000,0.2184,0.0069,-0.2183,0.0055,-0.1746,0.0000,0
18.911,0.4931,-0.7817,-0.0000,0.2184,0.0069,-0.2183,0.0055,-0.1746,0.0000,0
18.930,0.4931,-0.7830,-0.0000,0.2171,0.0069,-0.2170,0.0054,-0.1705,0.0000,0
18.950,0.4931,-0.7830,-0.0000,0.2171,0.0069,-0.2170,0.0055,-0.1736,0.0000,0
18.970,0.4931,-0.7830,-0.0000,0.2171,0.0069,-0.2170,0.0055,-0.1736,0.0000,0
18.991,0.4931,-0.7830,-0.0000,0.2171,0.0069,-0.2170,0.0055,-0.1736,0.0000,0
19.010,0.4932,-0.7843,-0.0000,0.2158,0.0068,-0.2157,0.0054,-0.1694,0.0000,0
19.030,0.4932,-0.7868,-0.0000,0.2133,0.0068,-0.2132,0.0052,-0.1642,0.0000,0
19.050,0.4932,-0.7868,-0.0000,0.2133,0.0068,-0.2132,0.0054,-0.1706,0.0000,0
19.070,0.4932,-0.7868,-0.0000,0.2133,0.0068,-0.2132,0.0054,-0.1706,0.0000,0
19.090,0.4932,-0.7868,-0.0000,0.2133,0.0068,-0.2132,0.0054,-0.1706,0.0000,0
19.110,0.4932,-0.7868,-0.0000,0.2133,0.0068,-0.2132,0.0054,-0.1706,0.0000,0
19.130,0.4932,-0.7868,-0.0000,0.2133,0.0068,-0.2132,0.0054,-0.1706,0.0000,0
19.150,0.4934,-0.7905,-0.0000,0.2096,0.0066,-0.2095,0.0050,-0.1584,0.0000,0
19.171,0.4934,-0.7905,-0.0000,0.2096,0.0066,-0.2095,0.0053,-0.1676,0.0000,0
19.190,0.4934,-0.7905,-0.0000,0.2096,0.0066,-0.2095,0.0053,-0.1676,0.0000,0
19.210,0.4934,-0.7917,-0.0000,0.2085,0.0066,-0.2083,0.0052,-0.1638,0.0000,0
19.230,0.4935,-0.7941,-0.0000,0.2060,0.0065,-0.2059,0.0050,-0.1587,0.0000,0
19.250,0.4935,-0.7941,-0.0000,0.2060,0.0065,-0.2059,0.0052,-0.1648,0.0000,0
19.271,0.4935,-0.7953,-0.0000,0.2048,0.0065,-0.2047,0.0051,-0.1608,0.0000,0
19.290,0.4935,-0.7953,-0.0000,0.2048,0.0065,-0.2047,0.0052,-0.1638,0.0000,0
19.310,0.4935,-0.7953,-0.0000,0.2048,0.0065,-0.2047,0.0052,-0.1638,0.0000,0
19.330,0.4935,-0.7953,-0.0000,0.2048,0.0065,-0.2047,0.0052,-0.1638,0.0000,0
19.350,0.4935,-0.7953,-0.0000,0.2048,0.0065,-0.2047,0.0052,-0.1638,0.0000,0
19.370,0.4936,-0.7977,-0.0000,0.2024,0.0064,-0.2023,0.0049,-0.1558,0.0000,0
19.390,0.4936,-0.7977,-0.0000,0.2024,0.0064,-0.2023,0.0051,-0.1618,0.0000,0
19.411,0.4936,-0.7977,-0.0000,0.2024,0.0064,-0.2023,0.0051,-0.1618,0.0000,0
19.430,0.4937,-0.8013,-0.0000,0.1988,0.0063,-0.1987,0.0048,-0.1499,0.0000,0
19.450,0.4937,-0.8013,-0.0000,0.1988,0.0063,-0.1987,0.0050,-0.1590,0.0000,0
19.470,0.4937,-0.8013,-0.0000,0.1988,0.0063,-0.1987,0.0050,-0.1590,0.0000,0
19.490,0.4937,-0.8013,-0.0000,0.1988,0.0063,-0.1987,0.0050,-0.1590,0.0000,0
19.510,0.4937,-0.8013,-0.0000,0.1988,0.0063,-0.1987,0.0050,-0.1590,0.0000,0
19.532,0.4937,-0.8013,-0.0000,0.1988,0.0063,-0.1987,0.0050,-0.1590,0.0000,0
19.550,0.4938,-0.8036,-0.0000,0.1965,0.0062,-0.1964,0.0048,-0.1514,0.0000,0
19.571,0.4938,-0.8036,-0.0000,0.1965,0.0062,-0.1964,0.0050,-0.1571,0.0000,0
19.590,0.4938,-0.8048,-0.0000,0.1953,0.0062,-0.1952,0.0049,-0.1532,0.0000,0
19.610,0.4940,-0.8094,-0.0000,0.1907,0.0060,-0.1906,0.0045,-0.1409,0.0000,0
19.630,0.4940,-0.8094,-0.0000,0.1907,0.0060,-0.1906,0.0048,-0.1525,0.0000,0
19.650,0.4940,-0.8094,-0.0000,0.1907,0.0060,-0.1906,0.0048,-0.1525,0.0000,0
19.670,0.4940,-0.8094,-0.0000,0.1907,0.0060,-0.1906,0.0048,-0.1525,0.0000,0
19.691,0.4940,-0.8094,-0.0000,0.1907,0.0060,-0.1906,0.0048,-0.1525,0.0000,0
19.712,0.4940,-0.8117,-0.0000,0.1884,0.0060,-0.1883,0.0046,-0.1450,0.0000,0
19.730,0.4940,-0.8117,-0.0000,0.1884,0.0060,-0.1883,0.0048,-0.1507,0.0000,0
19.750,0.4940,-0.8117,-0.0000,0.1884,0.0060,-0.1883,0.0048,-0.1507,0.0000,0
19.770,0.4941,-0.8139,-0.0000,0.1862,0.0059,-0.1861,0.0046,-0.1434,0.0000,0
19.790,0.4942,-0.8160,-0.0000,0.1840,0.0058,-0.1840,0.0045,-0.1417,0.0000,0
19.810,0.4942,-0.8160,-0.0000,0.1840,0.0058,-0.1840,0.0047,-0.1472,0.0000,0
19.830,0.4942,-0.8182,-0.0000,0.1819,0.0058,-0.1818,0.0044,-0.1401,0.0000,0
19.850,0.4942,-0.8182,-0.0000,0.1819,0.0058,-0.1818,0.0046,-0.1454,0.0000,0
19.870,0.4942,-0.8182,-0.0000,0.1819,0.0058,-0.1818,0.0046,-0.1454,0.0000,0
19.890,0.4942,-0.8182,-0.0000,0.1819,0.0058,-0.1818,0.0046,-0.1454,0.0000,0
19.910,0.4942,-0.8182,-0.0000,0.1819,0.0058,-0.1818,0.0046,-0.1454,0.0000,0
19.930,0.4942,-0.8182,-0.0000,0.1819,0.0058,-0.1818,0.0046,-0.1454,0.0000,0
19.950,0.4943,-0.8204,-0.0000,0.1797,0.0057,-0.1796,0.0044,-0.1383,0.0000,0
19.972,0.4943,-0.8204,-0.0000,0.1797,0.0057,-0.1796,0.0046,-0.1437,0.0000,0
19.990,0.4943,-0.8214,-0.0000,0.1786,0.0057,-0.1786,0.0044,-0.1402,0.0000,0
20.010,0.4944,-0.8235,-0.0000,0.1765,0.0056,-0.1765,0.0043,-0.1359,0.0000,0
20.030,0.4944,-0.8235,-0.0000,0.1765,0.0056,-0.1765,0.0045,-0.1412,0.0000,0
20.051,0.4944,-0.8235,-0.0000,0.1765,0.0056,-0.1765,0.0045,-0.1412,0.0000,0
20.070,0.4944,-0.8235,-0.0000,0.1765,0.0056,-0.1765,0.0045,-0.1412,0.0000,0
20.090,0.4944,-0.8235,-0.0000,0.1765,0.0056,-0.1765,0.0045,-0.1412,0.0000,0
20.110,0.4945,-0.8266,-0.0000,0.1735,0.0055,-0.1734,0.0042,-0.1311,0.0000,0
20.131,0.4945,-0.8266,-0.0000,0.1735,0.0055,-0.1734,0.0044,-0.1387,0.0000,0
20.150,0.4945,-0.8266,-0.0000,0.1735,0.0055,-0.1734,0.0044,-0.1387,0.0000,0
20.170,0.4945,-0.8266,-0.0000,0.1735,0.0055,-0.1734,0.0044,-0.1387,0.0000,0
20.190,0.4946,-0.8286,-0.0000,0.1715,0.0054,-0.1714,0.0042,-0.1322,0.0000,0
20.211,0.4946,-0.8286,-0.0000,0.1715,0.0054,-0.1714,0.0044,-0.1371,0.0000,0
20.230,0.4946,-0.8296,-0.0000,0.1705,0.0054,-0.1704,0.0042,-0.1339,0.0000,0
20.250,0.4946,-0.8306,-0.0000,0.1695,0.0054,-0.1694,0.0042,-0.1330,0.0000,0
20.270,0.4946,-0.8306,-0.0000,0.1695,0.0054,-0.1694,0.0043,-0.1355,0.0000,0
20.291,0.4946,-0.8306,-0.0000,0.1695,0.0054,-0.1694,0.0043,-0.1355,0.0000,0
20.310,0.4946,-0.8306,-0.0000,0.1695,0.0054,-0.1694,0.0043,-0.1355,0.0000,0
20.330,0.4946,-0.8306,-0.0000,0.1695,0.0054,-0.1694,0.0043,-0.1355,0.0000,0
20.350,0.4946,-0.8306,-0.0000,0.1695,0.0054,-0.1694,0.0043,-0.1355,0.0000,0
20.370,0.4947,-0.8316,-0.0000,0.1685,0.0053,-0.1684,0.0042,-0.1323,0.0000,0
20.390,0.4947,-0.8326,-0.0000,0.1675,0.0053,-0.1674,0.0042,-0.1315,0.0000,0
20.410,0.4947,-0.8345,-0.0000,0.1656,0.0053,-0.1655,0.0040,-0.1275,0.0000,0
20.430,0.4947,-0.8345,-0.0000,0.1656,0.0053,-0.1655,0.0042,-0.1324,0.0000,0
20.451,0.4947,-0.8345,-0.0000,0.1656,0.0053,-0.1655,0.0042,-0.1324,0.0000,0
20.470,0.4947,-0.8345,-0.0000,0.1656,0.0053,-0.1655,0.0042,-0.1324,0.0000,0
20.490,0.4947,-0.8345,-0.0000,0.1656,0.0053,-0.1655,0.0042,-0.1324,0.0000,0
20.510,0.4948,-0.8374,-0.0000,0.1627,0.0052,-0.1626,0.0039,-0.1228,0.0000,0
20.530,0.4948,-0.8374,-0.0000,0.1627,0.0052,-0.1626,0.0041,-0.1301,0.0000,0
20.550,0.4948,-0.8374,-0.0000,0.1627,0.0052,-0.1626,0.0041,-0.1301,0.0000,0
20.570,0.4948,-0.8374,-0.0000,0.1627,0.0052,-0.1626,0.0041,-0.1301,0.0000,0
20.590,0.4949,-0.8402,-0.0000,0.1599,0.0051,-0.1598,0.0038,-0.1209,0.0000,0
20.610,0.4949,-0.8402,-0.0000,0.1599,0.0051,-0.1598,0.0041,-0.1278,0.0000,0
20.630,0.4949,-0.8402,-0.0000,0.1599,0.0051,-0.1598,0.0041,-0.1278,0.0000,0
20.650,0.4949,-0.8402,-0.0000,0.1599,0.0051,-0.1598,0.0041,-0.1278,0.0000,0
20.670,0.4950,-0.8411,-0.0000,0.1590,0.0050,-0.1589,0.0040,-0.1249,0.0000,0
20.690,0.4950,-0.8411,-0.0000,0.1590,0.0050,-0.1589,0.0040,-0.1271,0.0000,0
20.710,0.4950,-0.8411,-0.0000,0.1590,0.0050,-0.1589,0.0040,-0.1271,0.0000,0
20.730,0.4950,-0.8411,-0.0000,0.1590,0.0050,-0.1589,0.0040,-0.1271,0.0000,0
20.751,0.4950,-0.8411,-0.0000,0.1590,0.0050,-0.1589,0.0040,-0.1271,0.0000,0
20.772,0.4950,-0.8430,-0.0000,0.1571,0.0050,-0.1570,0.0038,-0.1209,0.0000,0
20.790,0.4951,-0.8457,-0.0000,0.1543,0.0049,-0.1543,0.0037,-0.1165,0.0000,0
20.810,0.4952,-0.8475,-0.0000,0.1526,0.0048,-0.1525,0.0037,-0.1176,0.0000,0
20.830,0.4952,-0.8475,-0.0000,0.1526,0.0048,-0.1525,0.0039,-0.1220,0.0000,0
20.850,0.4952,-0.8475,-0.0000,0.1526,0.0048,-0.1525,0.0039,-0.1220,0.0000,0
20.870,0.4952,-0.8475,-0.0000,0.1526,0.0048,-0.1525,0.0039,-0.1220,0.0000,0
20.890,0.4952,-0.8475,-0.0000,0.1526,0.0048,-0.1525,0.0039,-0.1220,0.0000,0
20.911,0.4952,-0.8484,-0.0000,0.1517,0.0048,-0.1516,0.0038,-0.1191,0.0000,0
20.930,0.4952,-0.8501,-0.0000,0.1499,0.0048,-0.1499,0.0037,-0.1154,0.0000,0
20.950,0.4953,-0.8510,-0.0000,0.1491,0.0047,-0.1490,0.0037,-0.1171,0.0000,0
20.970,0.4953,-0.8510,-0.0000,0.1491,0.0047,-0.1490,0.0038,-0.1192,0.0000,0
20.990,0.4953,-0.8510,-0.0000,0.1491,0.0047,-0.1490,0.0038,-0.1192,0.0000,0
21.010,0.4953,-0.8510,-0.0000,0.1491,0.0047,-0.1490,0.0038,-0.1192,0.0000,0
21.030,0.4953,-0.8510,-0.0000,0.1491,0.0047,-0.1490,0.0038,-0.1192,0.0000,0
21.051,0.4953,-0.8510,-0.0000,0.1491,0.0047,-0.1490,0.0038,-0.1192,0.0000,0
21.070,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0035,-0.1107,0.0000,0
21.090,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.110,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.131,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.150,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.170,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.190,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.210,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.231,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.250,0.4954,-0.8536,-0.0000,0.1465,0.0046,-0.1464,0.0037,-0.1171,0.0000,0
21.270,0.4954,-0.8562,-0.0000,0.1439,0.0046,-0.1438,0.0034,-0.1085,0.0000,0
21.290,0.4955,-0.8570,-0.0000,0.1431,0.0045,-0.1430,0.0036,-0.1124,0.0000,0
21.310,0.4956,-0.8602,-0.0000,0.1398,0.0044,-0.1398,0.0033,-0.1037,0.0000,0
21.330,0.4956,-0.8618,-0.0000,0.1382,0.0044,-0.1382,0.0034,-0.1065,0.0000,0
21.350,0.4956,-0.8618,-0.0000,0.1382,0.0044,-0.1382,0.0035,-0.1105,0.0000,0
21.370,0.4956,-0.8618,-0.0000,0.1382,0.0044,-0.1382,0.0035,-0.1105,0.0000,0
21.390,0.4956,-0.8626,-0.0000,0.1375,0.0044,-0.1374,0.0034,-0.1080,0.0000,0
21.410,0.4956,-0.8626,-0.0000,0.1375,0.0044,-0.1374,0.0035,-0.1099,0.0000,0
21.431,0.4957,-0.8642,-0.0000,0.1358,0.0043,-0.1358,0.0033,-0.1046,0.0000,0
21.450,0.4957,-0.8642,-0.0000,0.1358,0.0043,-0.1358,0.0034,-0.1086,0.0000,0
21.470,0.4957,-0.8642,-0.0000,0.1358,0.0043,-0.1358,0.0034,-0.1086,0.0000,0
21.490,0.4957,-0.8642,-0.0000,0.1358,0.0043,-0.1358,0.0034,-0.1086,0.0000,0
21.512,0.4957,-0.8642,-0.0000,0.1358,0.0043,-0.1358,0.0034,-0.1086,0.0000,0
21.530,0.4957,-0.8658,-0.0000,0.1343,0.0043,-0.1342,0.0033,-0.1034,0.0000,0
21.550,0.4957,-0.8658,-0.0000,0.1343,0.0043,-0.1342,0.0034,-0.1074,0.0000,0
21.570,0.4957,-0.8658,-0.0000,0.1343,0.0043,-0.1342,0.0034,-0.1074,0.0000,0
21.590,0.4958,-0.8666,-0.0000,0.1335,0.0042,-0.1334,0.0033,-0.1048,0.0000,0
21.610,0.4958,-0.8681,-0.0000,0.1319,0.0042,-0.1319,0.0032,-0.1016,0.0000,0
21.630,0.4958,-0.8681,-0.0000,0.1319,0.0042,-0.1319,0.0033,-0.1055,0.0000,0
21.651,0.4958,-0.8681,-0.0000,0.1319,0.0042,-0.1319,0.0033,-0.1055,0.0000,0
21.670,0.4958,-0.8681,-0.0000,0.1319,0.0042,-0.1319,0.0033,-0.1055,0.0000,0
21.690,0.4958,-0.8681,-0.0000,0.1319,0.0042,-0.1319,0.0033,-0.1055,0.0000,0
21.710,0.4958,-0.8689,-0.0000,0.1312,0.0042,-0.1311,0.0033,-0.1030,0.0000,0
21.730,0.4958,-0.8689,-0.0000,0.1312,0.0042,-0.1311,0.0033,-0.1049,0.0000,0
21.750,0.4958,-0.8689,-0.0000,0.1312,0.0042,-0.1311,0.0033,-0.1049,0.0000,0
21.770,0.4958,-0.8689,-0.0000,0.1312,0.0042,-0.1311,0.0033,-0.1049,0.0000,0
21.790,0.4959,-0.8697,-0.0000,0.1304,0.0041,-0.1303,0.0032,-0.1023,0.0000,0
21.810,0.4959,-0.8712,-0.0000,0.1289,0.0041,-0.1288,0.0031,-0.0991,0.0000,0
21.830,0.4959,-0.8720,-0.0000,0.1281,0.0041,-0.1280,0.0032,-0.1005,0.0000,0
21.850,0.4960,-0.8735,-0.0000,0.1266,0.0040,-0.1265,0.0031,-0.0975,0.0000,0
21.870,0.4960,-0.8735,-0.0000,0.1266,0.0040,-0.1265,0.0032,-0.1012,0.0000,0
21.891,0.4960,-0.8735,-0.0000,0.1266,0.0040,-0.1265,0.0032,-0.1012,0.0000,0
21.910,0.4960,-0.8735,-0.0000,0.1266,0.0040,-0.1265,0.0032,-0.1012,0.0000,0
